seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
3598,0,1677,123277,1473502,0,0,1,0,0,1,0,0,230,893,151,32,152055842297,152055840991,0,230,0,98,129,4
3599,0,1677,123278,1473503,0,0,1,0,0,1,0,0,231,956,150,31,152055844119,152055842751,0,231,0,99,129,4
3600,0,1677,123279,1473504,0,0,1,0,0,1,0,0,232,844,148,31,152055845708,152055844453,0,232,0,100,129,4
3601,0,1677,123280,1473505,0,0,1,0,0,1,0,0,229,876,152,32,152055847477,152055846188,0,229,0,100,129,4
3602,0,1677,123281,1473506,0,0,1,0,0,1,0,0,231,871,151,32,152055849064,152055847779,0,231,0,100,129,4
3603,0,1677,123282,1473507,0,0,1,0,0,1,0,0,231,975,150,32,152055850732,152055849344,0,231,0,99,129,4
3604,0,1677,123283,1473508,0,0,1,0,0,1,0,0,230,919,154,31,152055853136,152055851802,0,230,0,97,129,4
3605,0,1677,123284,1473509,0,0,1,0,0,1,0,0,278,924,152,32,152055854748,152055853362,0,278,0,143,129,4
3606,0,1677,123285,1473510,0,0,1,0,0,1,0,0,235,808,151,33,152055856265,152055855038,0,235,0,101,129,4
3607,0,1677,123286,1473511,0,0,1,0,0,1,0,0,233,961,152,32,152055857782,152055856404,0,233,0,100,129,4
3608,0,1677,123287,1473512,0,0,1,0,0,1,0,0,233,869,150,33,152055859205,152055857920,0,233,0,99,129,4
3609,0,1677,123288,1473513,0,0,1,0,0,1,0,0,233,1217,152,32,152055860991,152055859357,0,233,0,101,129,4
3610,0,1677,123289,1473514,0,0,1,0,0,1,0,0,232,823,159,40,152055862379,152055861125,0,232,0,98,129,4
3611,0,1677,123290,1473515,0,0,1,0,0,1,0,0,231,795,151,31,152055863740,152055862532,0,231,0,98,129,4
3612,0,1677,123291,1473516,0,0,1,0,0,1,0,0,231,800,173,32,152055865153,152055863917,0,231,0,98,129,4
3613,0,1677,123292,1473517,0,0,1,0,0,1,0,0,282,1264,153,32,152055866991,152055865260,0,282,0,144,129,4
3614,0,1677,123293,1473518,0,0,1,0,0,1,0,0,230,835,152,32,152055868382,152055867133,0,230,0,99,129,4
3615,0,1677,123294,1473519,0,0,1,0,0,1,0,0,231,925,197,32,152055869910,152055868525,0,231,0,98,129,4
3616,0,1677,123295,1473520,0,0,1,0,0,1,0,0,234,801,152,31,152055871268,152055870050,0,234,0,100,129,4
3617,0,1677,123296,1473521,0,0,1,0,0,1,0,0,556,986,216,32,152056460945,152056459155,0,556,0,266,95,4
3618,0,1677,123297,1473522,0,0,1,0,0,1,0,0,238,839,153,32,152056462641,152056461379,0,238,0,99,95,4
3619,0,1677,123298,1473523,0,0,1,0,0,1,0,0,238,835,154,32,152056464032,152056462773,0,238,0,100,95,4
3620,0,1677,123299,1473524,0,0,1,0,0,1,0,0,235,818,154,32,152056465408,152056464169,0,235,0,100,95,4
3621,0,1677,123300,1473525,0,0,1,0,0,1,0,0,275,858,153,33,152056466821,152056465502,0,275,0,140,95,4
3622,0,1677,123301,1473526,0,0,1,0,0,1,0,0,233,848,152,31,152056468218,152056466954,0,233,0,99,95,4
3623,0,1677,123302,1473527,0,0,1,0,0,1,0,0,234,898,151,31,152056469666,152056468352,0,234,0,100,95,4
3624,0,1677,123303,1473528,0,0,1,0,0,1,0,0,231,842,151,32,152056471212,152056469956,0,231,0,98,95,4
3625,0,1677,123304,1473529,0,0,1,0,0,1,0,0,232,826,151,31,152056472949,152056471709,0,232,0,98,95,4
3626,0,1677,123305,1473530,0,0,1,0,0,1,0,0,260,842,151,32,152056474682,152056473397,0,260,0,129,95,4
3627,0,1677,123306,1473531,0,0,1,0,0,1,0,0,233,1270,156,34,152056476839,152056475146,0,233,0,100,95,4
3628,0,1677,123307,1473532,0,0,1,0,0,1,0,0,232,883,152,31,152056478589,152056477291,0,232,0,100,95,4
3629,0,1677,123308,1473533,0,0,1,0,0,1,0,0,273,831,152,31,152056480113,152056478826,0,273,0,141,95,4
3630,0,1677,123309,1473534,0,0,1,0,0,1,0,0,228,836,155,33,152056481649,152056480397,0,228,0,98,95,4
3631,0,1677,123310,1473535,0,0,1,0,0,1,0,0,228,963,150,34,152056483167,152056481792,0,228,0,98,95,4
3632,0,1677,123311,1473536,0,0,1,0,0,1,0,0,244,819,152,31,152056484537,152056483291,0,244,0,110,95,4
3633,0,1677,123312,1473537,0,0,1,0,0,1,0,0,229,839,152,31,152056485937,152056484686,0,229,0,98,95,4
3634,0,1677,123313,1473538,0,0,1,0,0,1,0,0,231,861,151,32,152056487352,152056486077,0,231,0,99,95,4
3635,0,1677,123314,1473539,0,0,1,0,0,1,0,0,229,845,152,31,152056488747,152056487490,0,229,0,98,95,4
3636,0,1677,123315,1473540,0,0,1,0,0,1,0,0,233,917,151,32,152056490209,152056488876,0,233,0,100,95,4
3637,0,1677,123316,1473541,0,0,1,0,0,1,0,0,304,1110,152,32,152056491871,152056490273,0,304,0,168,95,4
3638,0,1677,123317,1473542,0,0,1,0,0,1,0,0,232,860,152,33,152056493281,152056492004,0,232,0,100,95,4
3639,0,1677,123318,1473543,0,0,1,0,0,1,0,0,228,871,150,32,152056494706,152056493425,0,228,0,99,95,4
3640,0,1677,123319,1473544,0,0,1,0,0,1,0,0,231,896,152,32,152056496153,152056494842,0,231,0,98,95,4
3641,0,1677,123320,1473545,0,0,1,0,0,1,0,0,230,946,153,32,152056497669,152056496308,0,230,0,100,95,4
3642,0,1677,123321,1473546,0,0,1,0,0,1,0,0,228,840,150,31,152056499062,152056497813,0,228,0,99,95,4
3643,0,1677,123322,1473547,0,0,1,0,0,1,0,0,232,808,152,31,152056500423,152056499200,0,232,0,100,95,4
3644,0,1677,123323,1473548,0,0,1,0,0,1,0,0,229,808,149,31,152056501781,152056500564,0,229,0,98,95,4
3645,0,1677,123324,1473549,0,0,1,0,0,1,0,0,294,828,152,32,152056503308,152056502002,0,294,0,159,95,4
3646,0,1677,123325,1473550,0,0,1,0,0,1,0,0,232,814,153,31,152056504687,152056503457,0,232,0,100,95,4
3647,0,1677,123326,1473551,0,0,1,0,0,1,0,0,231,785,151,32,152056506023,152056504824,0,231,0,99,95,4
3648,0,1677,123327,1473552,0,0,1,0,0,1,0,0,231,811,153,32,152056507386,152056506159,0,231,0,100,95,4
3649,0,1677,123328,1473553,0,0,1,0,0,1,0,0,341,934,183,33,152056530323,152056528832,0,341,0,171,81,4
3650,0,1677,123329,1473554,0,0,1,0,0,1,0,0,234,808,153,32,152056531705,152056530478,0,234,0,100,81,4
3651,0,1677,123330,1473555,0,0,1,0,0,1,0,0,234,794,150,31,152056533073,152056531864,0,234,0,98,81,4
3652,0,1677,123331,1473556,0,0,1,0,0,1,0,0,235,846,154,32,152056534478,152056533211,0,235,0,99,81,4
3653,0,1677,123332,1473557,0,0,1,0,0,1,0,0,279,818,151,31,152056535854,152056534575,0,279,0,141,81,4
3654,0,1677,123333,1473558,0,0,1,0,0,1,0,0,233,1037,152,32,152056537452,152056535998,0,233,0,98,81,4
3655,0,1677,123334,1473559,0,0,1,0,0,1,0,0,233,834,175,32,152056538959,152056537685,0,233,0,100,81,4
3656,0,1677,123335,1473560,0,0,1,0,0,1,0,0,234,842,152,32,152056540355,152056539095,0,234,0,99,81,4
