seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
4542,0,1674,777661,1345217,0,0,1,0,0,1,0,0,220,851,145,30,101630106185,101630104939,0,220,0,95,77,4
4543,0,1674,777662,1345218,0,0,1,0,0,1,0,0,222,774,146,31,101630107484,101630106311,0,222,0,96,77,4
4544,0,1674,777663,1345219,0,0,1,0,0,1,0,0,217,802,149,29,101630108814,101630107617,0,217,0,94,77,4
4545,0,1674,777664,1345220,0,0,1,0,0,1,0,0,307,934,170,31,101630131076,101630129634,0,307,0,162,76,4
4546,0,1674,777665,1345221,0,0,1,0,0,1,0,0,224,1021,147,29,101630132792,101630131371,0,224,0,95,76,4
4547,0,1674,777666,1345222,0,0,1,0,0,1,0,0,223,893,145,30,101630134219,101630132928,0,223,0,96,76,4
4548,0,1674,777667,1345223,0,0,1,0,0,1,0,0,224,1024,146,30,101630135775,101630134351,0,224,0,97,76,4
4549,0,1674,777668,1345224,0,0,1,0,0,1,0,0,220,890,149,30,101630137200,101630135911,0,220,0,94,76,4
4550,0,1674,777669,1345225,0,0,1,0,0,1,0,0,222,797,146,30,101630138527,101630137332,0,222,0,94,76,4
4551,0,1674,777670,1345226,0,0,1,0,0,1,0,0,224,767,147,34,101630139857,101630138685,0,224,0,95,76,4
4552,0,1674,777671,1345227,0,0,1,0,0,1,0,0,223,844,147,30,101630141234,101630139990,0,223,0,96,76,4
4553,0,1674,777672,1345228,0,0,1,0,0,1,0,0,222,979,146,30,101630142741,101630141364,0,222,0,95,76,4
4554,0,1674,777673,1345229,0,0,1,0,0,1,0,0,223,784,147,29,101630144052,101630142869,0,223,0,95,76,4
4555,0,1674,777674,1345230,0,0,1,0,0,1,0,0,220,857,147,30,101630145443,101630144189,0,220,0,94,76,4
4556,0,1674,777675,1345231,0,0,1,0,0,1,0,0,221,791,145,30,101630146762,101630145575,0,221,0,94,76,4
4557,0,1674,777676,1345232,0,0,1,0,0,1,0,0,222,818,145,30,101630148107,101630146892,0,222,0,95,76,4
4558,0,1674,777677,1345233,0,0,1,0,0,1,0,0,222,799,146,30,101630149438,101630148241,0,222,0,94,76,4
4559,0,1674,777678,1345234,0,0,1,0,0,1,0,0,223,834,147,30,101630150818,101630149584,0,223,0,95,76,4
4560,0,1674,777679,1345235,0,0,1,0,0,1,0,0,220,890,148,29,101630152237,101630150950,0,220,0,94,76,4
4561,0,1674,777680,1345236,0,0,1,0,0,1,0,0,220,788,146,29,101630153556,101630152373,0,220,0,93,76,4
4562,0,1674,777681,1345237,0,0,1,0,0,1,0,0,220,842,150,30,101630154926,101630153684,0,220,0,94,76,4
4563,0,1674,777682,1345238,0,0,1,0,0,1,0,0,220,961,148,30,101630156419,101630155060,0,220,0,94,76,4
4564,0,1674,777683,1345239,0,0,1,0,0,1,0,0,217,961,146,31,101630157909,101630156554,0,217,0,94,76,4
