seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
155,0,2062,102501,1335481,0,0,1,0,1,1,0,0,281,454,178,35,2442251443391,2442251442443,0,281,36,104,6,4
156,0,2062,102502,1335482,0,0,1,0,1,1,0,0,295,431,183,34,2442251444387,2442251443444,0,295,34,105,6,4
157,0,2062,102503,1335483,0,0,1,0,1,1,0,0,280,560,182,34,2442251445521,2442251444465,0,280,34,106,6,4
158,0,2062,102504,1335484,0,0,1,0,1,1,0,0,280,409,185,35,2442251446489,2442251445580,0,280,34,107,6,4
159,0,2062,102505,1335485,0,0,1,0,1,1,0,0,281,415,180,35,2442251447463,2442251446552,0,281,34,108,6,4
160,0,2062,102506,1335486,0,0,1,0,1,1,0,0,279,451,180,37,2442251448479,2442251447532,0,279,35,105,6,4
161,0,2062,102645,1335487,0,0,1,0,1,1,0,0,396,535,203,36,2442251501992,2442251500822,0,396,38,158,5,4
162,0,2062,107072,1335488,0,0,1,0,1,1,0,0,289,592,207,35,2442251503195,2442251502072,0,289,34,105,5,4
163,0,2062,107073,1335489,0,0,1,0,1,1,0,0,287,430,199,34,2442251504278,2442251503328,0,287,35,106,5,4
164,0,2062,107074,1335490,0,0,1,0,1,1,0,0,284,414,197,35,2442251505293,2442251504363,0,284,34,106,5,4
165,0,2062,107075,1335491,0,0,1,0,1,1,0,0,284,540,185,34,2442251506400,2442251505357,0,284,34,107,5,4
166,0,2062,107076,1335492,0,0,1,0,1,1,0,0,282,480,186,35,2442251507478,2442251506495,0,282,33,105,5,4
167,0,2062,107077,1335493,0,0,1,0,1,1,0,0,283,419,183,34,2442251508480,2442251507561,0,283,34,107,5,4
168,0,2062,107078,1335494,0,0,1,0,1,1,0,0,285,633,182,33,2442251509697,2442251508564,0,285,35,108,5,4
169,0,2062,107079,1335495,0,0,1,0,1,1,0,0,287,411,181,34,2442251510675,2442251509762,0,287,33,107,5,4
170,0,2062,107080,1335496,0,0,1,0,1,1,0,0,285,416,183,34,2442251511656,2442251510738,0,285,36,105,5,4
171,0,2062,107081,1335497,0,0,1,0,1,1,0,0,284,399,182,34,2442251512620,2442251511721,0,284,33,106,5,4
172,0,2062,107082,1335498,0,0,1,0,1,1,0,0,282,435,215,35,2442251513692,2442251512725,0,282,34,107,5,4
173,0,2062,107083,1335499,0,0,1,0,1,1,0,0,285,406,196,34,2442251514677,2442251513756,0,285,35,105,5,4
174,0,2062,107084,1335500,0,0,1,0,1,1,0,0,283,433,183,33,2442251515691,2442251514759,0,283,34,105,5,4
175,0,2062,107085,1335501,0,0,1,0,1,1,0,0,281,412,180,34,2442251516670,2442251515763,0,281,34,104,5,4
176,0,2062,107086,1335502,0,0,1,0,1,1,0,0,286,479,181,34,2442251517713,2442251516733,0,286,33,107,5,4
177,0,2062,107087,1335503,0,0,1,0,1,1,0,0,303,652,185,34,2442251518936,2442251517762,0,303,35,106,5,4
178,0,2062,107088,1335504,0,0,1,0,1,1,0,0,282,424,185,35,2442251519935,2442251519009,0,282,33,105,5,4
179,0,2062,107089,1335505,0,0,1,0,1,1,0,0,282,418,186,34,2442251520944,2442251520024,0,282,33,104,5,4
180,0,2062,107090,1335506,0,0,1,0,1,1,0,0,283,465,182,34,2442251522008,2442251521044,0,283,35,104,5,4
181,0,2062,107091,1335507,0,0,1,0,1,1,0,0,285,536,188,34,2442251523117,2442251522074,0,285,36,107,5,4
182,0,2062,107092,1335508,0,0,1,0,1,1,0,0,282,421,187,35,2442251524114,2442251523189,0,282,34,105,5,4
183,0,2062,107093,1335509,0,0,1,0,1,1,0,0,282,691,184,33,2442251525374,2442251524184,0,282,34,105,5,4
184,0,2062,107094,1335510,0,0,1,0,1,1,0,0,280,424,183,34,2442251526393,2442251525472,0,280,33,104,5,4
185,0,2062,107095,1335511,0,0,1,0,1,1,0,0,302,465,185,33,2442251527432,2442251526447,0,302,35,123,5,4
186,0,2062,107096,1335512,0,0,1,0,1,1,0,0,287,430,186,35,2442251528434,2442251527496,0,287,33,110,5,4
187,0,2062,107097,1335513,0,0,1,0,1,1,0,0,285,418,184,34,2442251529420,2442251528499,0,285,35,106,5,4
188,0,2062,107098,1335514,0,0,1,0,1,1,0,0,285,569,182,34,2442251530554,2442251529484,0,285,36,105,5,4
189,0,2062,107099,1335515,0,0,1,0,1,1,0,0,284,411,183,34,2442251531541,2442251530629,0,284,35,106,5,4
190,0,2062,107100,1335516,0,0,1,0,1,1,0,0,285,409,182,34,2442251532518,2442251531608,0,285,33,108,5,4
191,0,2062,107101,1335517,0,0,1,0,1,1,0,0,285,444,182,34,2442251533531,2442251532586,0,285,33,105,5,4
192,0,2062,107102,1335518,0,0,1,0,1,1,0,0,283,460,181,33,2442251534557,2442251533600,0,283,34,106,5,4
193,0,2062,107103,1335519,0,0,1,0,1,1,0,0,380,519,191,34,2442251588129,2442251587005,0,380,36,161,5,4
194,0,2062,107104,1335520,0,0,1,0,1,1,0,0,302,470,185,33,2442251589183,2442251588193,0,302,33,123,5,4
195,0,2062,107105,1335521,0,0,1,0,1,1,0,0,297,428,181,35,2442251590171,2442251589230,0,297,34,121,5,4
196,0,2062,107106,1335522,0,0,1,0,1,1,0,0,307,426,182,34,2442251591177,2442251590228,0,307,36,126,5,4
197,0,2062,107107,1335523,0,0,1,0,1,1,0,0,286,448,184,34,2442251592192,2442251591240,0,286,34,110,5,4
198,0,2062,107108,1335524,0,0,1,0,1,1,0,0,295,704,186,34,2442251593478,2442251592259,0,295,34,106,5,4
