seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4939,0,117961,453334,1187427,0,0,1,1,1,1,0,42,791,666,41,0,1792,252,0,791,0,0
4940,0,117961,453335,1193085,0,0,1,1,1,1,0,0,500,208,42,0,999,249,0,458,0,0
4941,0,117961,384212,1166864,0,0,1,1,1,1,0,42,916,875,83,42,2333,375,0,874,0,0
4942,0,117961,384213,1211930,0,0,1,1,1,1,0,42,833,292,83,42,1375,83,0,750,0,0
4943,0,117961,478968,1153526,0,0,1,1,1,1,0,0,792,666,83,42,1750,167,0,708,0,0
4944,0,117961,478969,1213633,0,0,1,1,1,1,0,0,417,250,83,42,1000,208,0,417,0,0
4945,0,117961,460254,1201233,0,0,1,1,1,1,0,0,416,833,83,0,1542,210,0,334,0,0
4946,0,117961,460255,1268165,0,0,1,1,1,1,0,0,792,167,84,41,1291,207,0,792,0,0
4947,0,117961,520990,1198757,0,0,1,1,1,1,0,42,833,666,83,42,1792,126,0,750,0,0
4948,0,117961,520991,1281621,0,0,1,1,1,1,0,41,708,667,83,42,1666,125,0,666,0,0
4949,0,117961,395416,1152591,0,0,1,1,1,1,0,0,833,583,84,41,1708,167,0,791,0,0
4950,0,117961,395417,1299661,0,0,1,1,1,1,0,0,708,333,83,42,1417,251,0,708,0,0
4951,0,117961,395398,1210678,0,0,1,1,1,1,0,0,791,458,84,41,1583,209,0,791,0,0
4952,0,117961,395399,1163386,0,0,1,1,1,1,0,41,833,250,83,42,1333,84,0,750,0,0
4953,0,117961,479026,1265784,0,0,1,1,1,1,0,0,417,708,84,41,1416,166,0,333,0,0
4954,0,117961,479027,1231720,0,0,1,1,1,1,0,0,1291,375,84,42,2208,416,0,1291,0,0
4955,0,117961,385498,1216892,0,0,1,1,1,1,0,42,1125,1083,42,42,2749,415,0,1083,0,0
4956,0,117961,385499,1228548,0,0,1,1,1,1,0,0,792,209,84,0,1333,248,0,792,0,0
4957,0,117961,385116,1138270,0,0,1,1,1,1,0,42,1000,791,83,42,2292,334,0,958,0,0
4958,0,117961,385117,1162697,0,0,1,1,1,1,0,42,500,542,83,42,1375,166,0,458,0,0
4959,0,117961,400748,1269943,0,0,1,1,1,1,0,42,541,875,84,41,1708,125,0,500,0,0
4960,0,117961,400749,1149524,0,0,1,1,1,1,0,42,917,500,41,42,1958,416,0,875,0,0
4961,0,117961,477816,1146789,0,0,1,1,1,1,0,42,5791,916,42,41,7207,375,0,5707,0,0
4962,0,117961,477817,1182660,0,0,1,1,1,1,0,42,1541,375,42,0,2166,166,0,1458,0,0
4963,0,117961,376500,1156976,0,0,1,1,1,1,0,0,4208,916,83,42,5416,167,0,4208,0,0
4964,0,117961,376501,1165228,0,0,1,1,1,1,0,0,500,334,83,42,1167,208,0,459,0,0
4965,0,117961,494858,1209253,0,0,1,1,1,1,0,0,875,999,83,0,2167,210,0,833,0,0
4966,0,117961,494859,1165415,0,0,1,1,1,1,0,42,834,333,83,42,1500,166,0,834,0,0
4967,0,117961,497980,1238686,0,0,1,1,1,1,0,0,834,916,84,41,2041,166,0,792,0,0
4968,0,117961,497981,1230879,0,0,1,1,1,1,0,0,750,208,84,41,1291,208,0,666,0,0
4969,0,117961,372388,1157968,0,0,1,1,1,1,0,0,375,916,41,0,1625,293,0,375,0,0
4970,0,117961,372389,1177514,0,0,1,1,1,1,0,0,500,333,84,41,1166,208,0,500,0,0
4971,0,117961,338630,1157250,0,0,1,1,1,1,0,42,375,792,83,42,1458,124,0,334,0,0
4972,0,117961,338631,1212325,0,0,1,1,1,1,0,0,500,375,84,41,1208,208,0,500,0,0
4973,0,117961,433294,1287503,0,0,1,1,1,1,0,0,500,875,84,0,1666,207,0,458,0,0
4974,0,117961,433295,1279816,0,0,1,1,1,1,0,0,500,458,83,0,1208,167,0,458,0,0
4975,0,117961,463908,1231189,0,0,1,1,1,1,0,41,833,833,83,0,1999,209,0,791,0,0
4976,0,117961,463909,1254370,0,0,1,1,1,1,0,42,750,416,83,41,1458,126,0,667,0,0
4977,0,117961,417862,1279720,0,0,1,1,1,1,0,0,542,709,84,41,1541,165,0,500,0,0
4978,0,117961,417863,1267761,0,0,1,1,1,1,0,0,1624,542,42,41,2666,417,0,1542,0,0
4979,0,117961,415880,1141520,0,0,1,1,1,1,0,0,833,791,83,42,1875,126,0,750,0,0
4980,0,117961,415881,1138814,0,0,1,1,1,1,0,41,834,417,83,42,1541,124,0,792,0,0
4981,0,117961,519270,1249103,0,0,1,1,1,1,0,0,833,750,84,41,1874,166,0,750,0,0
4982,0,117961,519271,1209831,0,0,1,1,1,1,0,42,458,333,83,42,1042,84,0,375,0,0
4983,0,117961,426626,1281781,0,0,1,1,1,1,0,0,667,1000,84,0,1958,207,0,625,0,0
4984,0,117961,426627,1279845,0,0,1,1,1,1,0,42,916,375,42,0,1583,208,0,875,0,0
4985,0,117961,361788,1271833,0,0,1,1,1,1,0,0,791,833,83,42,1916,167,0,791,0,0
4986,0,117961,361789,1259303,0,0,1,1,1,1,0,0,1708,458,83,0,2458,209,0,1667,0,0
4987,0,117961,371676,1203278,0,0,1,1,1,1,0,42,708,833,84,41,1874,166,0,666,0,0
4988,0,117961,371677,1298793,0,0,1,1,1,1,0,42,375,750,83,42,1375,83,0,334,0,0
4989,0,117961,477838,1254904,0,0,1,1,1,1,0,0,1208,792,250,0,2625,375,0,1167,0,0
4990,0,117961,477839,1252929,0,0,1,1,1,1,0,0,791,333,83,0,1458,251,0,791,0,0
4991,0,117961,477290,1294402,0,0,1,1,1,1,0,0,834,625,42,0,1791,290,0,834,0,0
4992,0,117961,477291,1254624,0,0,1,1,1,1,0,0,874,334,83,42,1500,167,0,833,0,0
4993,0,117961,372394,1252891,0,0,1,1,1,1,0,42,458,667,84,41,1333,41,0,375,0,0
4994,0,117961,372395,1289694,0,0,1,1,1,1,0,0,584,416,42,0,1291,249,0,542,0,0
4995,0,117961,335962,1275418,0,0,1,1,1,1,0,42,1333,1041,83,42,3000,459,0,1333,0,0
4996,0,117961,335963,1262098,0,0,1,1,1,1,0,41,1208,500,83,42,2083,209,0,1166,0,0
4997,0,117961,336422,1194814,0,0,1,1,1,1,0,42,1042,1291,500,42,3499,582,0,958,0,0
4998,0,117961,336423,1264007,0,0,1,1,1,1,0,0,1042,749,41,42,2292,418,0,1000,0,0
4999,0,117961,335468,1272723,0,0,1,1,1,1,0,41,500,625,83,0,1416,167,0,458,0,0
5000,0,117961,335469,1280694,0,0,1,1,1,1,0,42,833,291,83,0,1416,167,0,750,0,0
5001,0,117961,540590,1236176,0,0,1,1,1,1,0,42,375,625,84,41,1291,124,0,334,0,0
5002,0,117961,540591,1268458,0,0,1,1,1,1,0,0,791,209,83,42,1292,167,0,709,0,0
5003,0,117961,540556,1268796,0,0,1,1,1,1,0,0,1375,750,375,42,2833,291,0,1375,0,0
5004,0,117961,540557,1288727,0,0,1,1,1,1,0,0,1874,417,84,41,2791,375,0,1833,0,0
5005,0,117961,336414,1279111,0,0,1,1,1,1,0,41,667,584,84,0,1541,165,0,625,0,0
5006,0,117961,336415,1229427,0,0,1,1,1,1,0,0,833,416,83,42,1500,126,0,791,0,0
5007,0,117961,517356,1227820,0,0,1,1,1,1,0,42,4041,958,458,41,5916,376,0,3999,0,0
5008,0,117961,517357,1267380,0,0,1,1,1,1,0,41,834,792,417,0,2416,332,0,792,0,0
5009,0,117961,336364,1241067,0,0,1,1,1,1,0,42,1209,1667,458,42,3749,331,0,1209,0,0
5010,0,117961,336365,1253579,0,0,1,1,1,1,0,0,834,458,42,0,1583,249,0,792,0,0
5011,0,117961,336158,1208662,0,0,1,1,1,1,0,42,833,708,84,41,1833,125,0,792,0,0
5012,0,117961,336159,1206873,0,0,1,1,1,1,0,0,791,208,41,0,1333,293,0,791,0,0
5013,0,117961,336132,1149825,0,0,1,1,1,1,0,42,1333,792,83,42,2708,416,0,1291,0,0
5014,0,117961,336133,1233176,0,0,1,1,1,1,0,0,2208,458,500,0,3666,500,0,2083,0,0
5015,0,117961,483390,1159152,0,0,1,1,1,1,0,0,916,1666,458,41,3582,501,0,916,0,0
5016,0,117961,483391,1244218,0,0,1,1,1,1,0,42,1250,541,333,42,2458,250,0,1250,0,0
5017,0,117961,336032,1194531,0,0,1,1,1,1,0,42,1292,791,458,0,3167,584,0,1292,0,0
5018,0,117961,336033,1241179,0,0,1,1,1,1,0,0,1167,541,458,42,2833,625,0,1083,0,0
5019,0,117961,517266,1275939,0,0,1,1,1,1,0,0,708,750,42,0,1791,291,0,708,0,0
5020,0,117961,517267,1241755,0,0,1,1,1,1,0,42,1292,625,84,41,2416,332,0,1208,0,0
5021,0,117961,493344,1267708,0,0,1,1,1,1,0,42,416,792,84,0,1542,208,0,375,0,0
5022,0,117961,493345,1255650,0,0,1,1,1,1,0,42,375,250,42,0,958,249,0,375,0,0
5023,0,117961,485066,1210291,0,0,1,1,1,1,0,42,374,667,83,42,1333,125,0,333,0,0
5024,0,117961,485067,1214749,0,0,1,1,1,1,0,42,791,333,42,0,1416,208,0,750,0,0
5025,0,117961,492880,1280287,0,0,1,1,1,1,0,42,917,1125,83,42,2708,499,0,917,0,0
5026,0,117961,492881,1157608,0,0,1,1,1,1,0,41,4541,209,83,42,5082,166,0,4541,0,0
5027,0,117961,492944,1181461,0,0,1,1,1,1,0,42,833,708,83,42,1750,42,0,750,0,0
5028,0,117961,492945,1152448,0,0,1,1,1,1,0,0,542,459,83,0,1375,291,0,542,0,0
5029,0,117961,494288,1169838,0,0,1,1,1,1,0,41,459,1208,83,42,1916,83,0,417,0,0
5030,0,117961,494289,1282507,0,0,1,1,1,1,0,41,1291,375,83,42,2208,376,0,1250,0,0
5031,0,117961,503182,1212806,0,0,1,1,1,1,0,0,12707,666,84,83,13706,166,0,12665,0,0
5032,0,117961,503183,1214311,0,0,1,1,1,1,0,42,458,291,83,42,958,42,0,375,0,0
5033,0,117961,503626,1182025,0,0,1,1,1,1,0,41,375,958,84,41,1624,125,0,333,0,0
5034,0,117961,503627,1282189,0,0,1,1,1,1,0,0,625,375,42,0,1333,291,0,583,0,0
5035,0,117961,514476,1273606,0,0,1,1,1,1,0,0,3125,666,83,0,4083,209,0,3125,0,0
5036,0,117961,514477,1279400,0,0,1,1,1,1,0,0,792,334,83,0,1458,249,0,792,0,0
5037,0,117961,504068,1264777,0,0,1,1,1,1,0,0,791,500,83,42,1625,209,0,791,0,0
5038,0,117961,504069,1217913,0,0,1,1,1,1,0,0,791,292,84,0,1417,250,0,791,0,0
5039,0,117961,498918,1205089,0,0,1,1,1,1,0,0,792,833,83,42,1958,208,0,792,0,0
5040,0,117961,498919,1156388,0,0,1,1,1,1,0,0,292,291,83,0,917,251,0,292,0,0
5041,0,117961,494646,1261902,0,0,1,1,1,1,0,41,792,875,83,42,1916,83,0,708,0,0
5042,0,117961,494647,1293565,0,0,1,1,1,1,0,0,417,291,83,0,1000,209,0,417,0,0
5043,0,117961,445050,1206314,0,0,1,1,1,1,0,0,791,500,84,41,1624,208,0,791,0,0
5044,0,117961,445051,1166577,0,0,1,1,1,1,0,42,791,333,83,0,1375,126,0,749,0,0
5045,0,117961,527152,1293475,0,0,1,1,1,1,0,42,833,750,83,0,1916,208,0,750,0,0
5046,0,117961,527153,1274406,0,0,1,1,1,1,0,42,375,250,83,42,917,125,0,334,0,0
5047,0,117961,503080,1270879,0,0,1,1,1,1,0,41,833,709,84,0,1791,124,0,750,0,0
