seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
5096,0,118180,579526,1253860,0,0,1,1,0,1,0,0,876,584,0,41,1793,292,0,0,1,792
5097,0,118180,579527,1245193,0,0,1,1,0,1,0,0,501,292,0,41,1167,333,0,0,1,501
5098,0,118180,576746,1261027,0,0,1,1,0,1,0,41,500,584,0,41,2168,1002,0,0,1,500
5099,0,118180,576747,1273044,0,0,1,1,0,1,0,42,417,250,0,0,1042,333,0,0,1,417
5100,0,118180,587088,1208472,0,0,1,1,0,1,0,0,375,459,0,41,1167,292,0,0,1,375
5101,0,118180,587089,1158205,0,0,1,1,0,1,0,0,417,250,0,0,1000,333,0,0,1,333
5102,0,118180,602776,1281861,0,0,1,1,0,1,0,0,417,584,0,0,1335,334,0,0,1,375
5103,0,118180,602777,1155803,0,0,1,1,0,1,0,0,333,334,0,42,1043,334,0,0,1,333
5104,0,118180,595286,1228927,0,0,1,1,0,1,0,42,501,584,0,41,1459,291,0,0,1,417
5105,0,118180,595287,1187488,0,0,1,1,0,1,0,0,417,250,0,41,1001,293,0,0,1,375
5106,0,118180,604704,1220819,0,0,1,1,0,1,0,0,375,417,0,0,1168,376,0,0,1,334
5107,0,118180,604705,1277677,0,0,1,1,0,1,0,0,375,167,0,0,918,376,0,0,1,292
5108,0,118180,606836,1206273,0,0,1,1,0,1,0,42,376,458,0,0,1167,291,0,0,1,334
5109,0,118180,606837,1159964,0,0,1,1,0,1,0,0,333,292,0,0,1042,417,0,0,1,333
5110,0,118180,606954,1244562,0,0,1,1,0,1,0,0,625,501,0,41,1501,334,0,0,1,584
5111,0,118180,606955,1214125,0,0,1,1,0,1,0,41,459,292,0,0,1126,334,0,0,1,459
5112,0,118180,332386,1289725,0,0,1,1,0,1,0,42,417,583,0,42,1293,209,0,0,1,375
5113,0,118180,332387,1188024,0,0,1,1,0,1,0,41,793,250,0,41,1334,209,0,0,1,751
5114,0,118180,333208,1224574,0,0,1,1,0,1,0,41,375,667,0,42,1376,251,0,0,1,333
5115,0,118180,333209,1277475,0,0,1,1,0,1,0,0,583,167,0,0,1126,376,0,0,1,542
5116,0,118180,333114,1244935,0,0,1,1,0,1,0,41,334,500,0,0,1167,292,0,0,1,334
5117,0,118180,333115,1282870,0,0,1,1,0,1,0,42,543,291,0,42,1126,208,0,0,1,459
5118,0,118180,603960,1193843,0,0,1,1,0,1,0,42,376,583,0,0,1251,250,0,0,1,334
5119,0,118180,603961,1147628,0,0,1,1,0,1,0,42,501,167,0,42,1001,249,0,0,1,501
5120,0,118180,623420,1091359,0,0,1,1,0,1,0,0,375,584,0,42,1293,292,0,0,1,375
5121,0,118180,623421,1134727,0,0,1,1,0,1,0,0,417,250,0,0,1001,334,0,0,1,334
5122,0,118180,598186,1268655,0,0,1,1,0,1,0,0,501,458,0,0,1334,375,0,0,1,459
5123,0,118180,598187,1285956,0,0,1,1,0,1,0,42,375,334,0,42,1126,333,0,0,1,334
5124,0,118180,604154,1216088,0,0,1,1,0,1,0,0,417,750,0,0,1501,334,0,0,1,334
5125,0,118180,604155,1197239,0,0,1,1,0,1,0,42,458,292,0,42,1085,251,0,0,1,458
5126,0,118180,598504,1296170,0,0,1,1,0,1,0,0,375,500,0,42,1210,293,0,0,1,292
5127,0,118180,598505,1183757,0,0,1,1,0,1,0,0,376,291,0,41,959,251,0,0,1,334
5128,0,118180,602400,1277239,0,0,1,1,0,1,0,0,375,542,0,42,1251,292,0,0,1,333
5129,0,118180,602401,1291345,0,0,1,1,0,1,0,0,417,167,0,41,959,334,0,0,1,375
5130,0,118180,602386,1162149,0,0,1,1,0,1,0,42,584,501,0,42,1418,249,0,0,1,543
5131,0,118180,602387,1187656,0,0,1,1,0,1,0,0,458,459,0,0,1919,1002,0,0,1,458
5132,0,118180,603088,1151027,0,0,1,1,0,1,0,42,375,500,0,0,1252,335,0,0,1,375
5133,0,118180,603089,1093448,0,0,1,1,0,1,0,42,375,167,0,42,918,292,0,0,1,375
5134,0,118180,600000,1257969,0,0,1,1,0,1,0,41,375,584,0,0,1293,293,0,0,1,375
5135,0,118180,600001,1157595,0,0,1,1,0,1,0,41,667,334,0,0,1334,292,0,0,1,667
5136,0,118180,600008,1243036,0,0,1,1,0,1,0,0,375,418,0,0,1126,333,0,0,1,333
5137,0,118180,600009,1294652,0,0,1,1,0,1,0,0,918,251,0,41,1543,333,0,0,1,918
5138,0,118180,601118,1207958,0,0,1,1,0,1,0,0,417,459,0,42,1168,250,0,0,1,375
5139,0,118180,601119,1237647,0,0,1,1,0,1,0,42,1335,292,0,42,2002,291,0,0,1,1293
5140,0,118180,589762,1234670,0,0,1,1,0,1,0,41,375,500,0,0,1251,335,0,0,1,375
5141,0,118180,589763,1285270,0,0,1,1,0,1,0,0,375,333,0,0,1043,335,0,0,1,375
5142,0,118180,582104,1249939,0,0,1,1,0,1,0,0,709,626,0,42,1710,333,0,0,1,668
5143,0,118180,582105,1224633,0,0,1,1,0,1,0,0,375,167,0,0,917,375,0,0,1,334
5144,0,118180,594864,1158246,0,0,1,1,0,1,0,0,500,542,0,42,1377,293,0,0,1,417
5145,0,118180,594865,1153793,0,0,1,1,0,1,0,0,500,292,0,42,1126,292,0,0,1,459
5146,0,118180,614290,1145797,0,0,1,1,0,1,0,42,333,584,0,42,1210,209,0,0,1,292
5147,0,118180,614291,1074586,0,0,1,1,0,1,0,0,417,292,0,0,1126,417,0,0,1,417
5148,0,118180,614314,1205777,0,0,1,1,0,1,0,0,375,500,0,41,1292,376,0,0,1,375
5149,0,118180,614315,1252663,0,0,1,1,0,1,0,42,375,166,0,42,876,251,0,0,1,375
5150,0,118180,614624,1195400,0,0,1,1,0,1,0,0,375,500,0,42,1209,292,0,0,1,292
5151,0,118180,614625,1194341,0,0,1,1,0,1,0,42,334,292,0,41,1001,292,0,0,1,334
5152,0,118180,608324,1233577,0,0,1,1,0,1,0,0,876,542,0,41,1751,292,0,0,1,876
5153,0,118180,608325,1194547,0,0,1,1,0,1,0,0,334,167,0,0,918,417,0,0,1,334
5154,0,118180,580110,1211293,0,0,1,1,0,1,0,42,1501,542,0,0,2377,292,0,0,1,1417
5155,0,118180,580111,1138688,0,0,1,1,0,1,0,0,417,334,0,41,1084,292,0,0,1,333
5156,0,118180,611804,1205537,0,0,1,1,0,1,0,0,417,500,0,0,1293,376,0,0,1,417
5157,0,118180,611805,1283172,0,0,1,1,0,1,0,0,334,167,0,42,876,333,0,0,1,334
