seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
120,0,116551,615179,1245617,0,0,1,1,1,1,0,0,416,250,84,41,957,166,0,333,0,0
121,0,116551,615209,1237509,0,0,1,1,1,1,0,0,416,458,83,42,1208,209,0,416,0,0
122,0,116551,615226,1181551,0,0,1,1,1,1,0,42,416,458,83,42,1249,208,0,416,0,0
123,0,116551,615310,1076935,0,0,1,1,1,1,0,41,375,458,41,0,1124,209,0,333,0,0
124,0,116551,615180,1248985,0,0,1,1,1,1,0,0,416,208,83,42,957,208,0,416,0,0
125,0,116551,613909,1227991,0,0,1,1,1,1,0,0,375,416,84,0,1166,291,0,333,0,0
126,0,116551,613570,1289763,0,0,1,1,1,1,0,41,375,458,84,0,1124,166,0,333,0,0
127,0,116551,613430,1287688,0,0,1,1,1,1,0,42,375,416,42,0,1124,249,0,375,0,0
128,0,116551,613435,1170934,0,0,1,1,1,1,0,42,416,499,84,41,1207,125,0,375,0,0
129,0,116551,613431,1225350,0,0,1,1,1,1,0,0,417,249,83,0,958,209,0,333,0,0
130,0,116551,613455,1194976,0,0,1,1,1,1,0,0,375,499,83,42,1166,167,0,333,0,0
131,0,116551,613512,1207761,0,0,1,1,1,1,0,0,624,458,83,42,1415,208,0,624,0,0
132,0,116551,608094,1152809,0,0,1,1,1,1,0,0,375,458,83,0,1207,291,0,375,0,0
133,0,116551,613556,1231420,0,0,1,1,1,1,0,41,375,458,83,42,1166,167,0,333,0,0
134,0,116551,613451,1267601,0,0,1,1,1,1,0,0,375,458,83,0,1207,291,0,375,0,0
135,0,116551,611522,1298970,0,0,1,1,1,1,0,0,374,416,83,0,1166,293,0,333,0,0
136,0,116551,624847,1194383,0,0,1,1,1,1,0,42,666,541,83,42,1499,125,0,624,0,0
137,0,116551,608583,1272114,0,0,1,1,1,1,0,0,375,458,84,0,1166,249,0,375,0,0
138,0,116551,613454,1194260,0,0,1,1,1,1,0,42,416,416,83,42,1124,125,0,375,0,0
139,0,116551,466731,1196447,0,0,1,1,1,1,0,0,374,458,83,0,1208,293,0,374,0,0
140,0,116551,475469,1197966,0,0,1,1,1,1,0,41,416,500,84,0,1207,166,0,333,0,0
141,0,116551,475468,1206916,0,0,1,1,1,1,0,42,375,375,83,0,1041,166,0,333,0,0
142,0,116551,526625,1146570,0,0,1,1,1,1,0,0,416,500,83,42,1207,166,0,375,0,0
143,0,116551,471235,1162591,0,0,1,1,1,1,0,0,375,416,83,0,1124,250,0,333,0,0
144,0,116551,444588,1209994,0,0,1,1,1,1,0,0,374,416,83,0,1166,293,0,374,0,0
145,0,116551,444589,1153631,0,0,1,1,1,1,0,41,417,250,83,0,957,166,0,333,0,0
146,0,116551,512072,1164835,0,0,1,1,1,1,0,42,375,499,84,41,1207,166,0,375,0,0
147,0,116551,512073,1188107,0,0,1,1,1,1,0,0,374,250,84,41,916,167,0,333,0,0
148,0,116551,471234,1298231,0,0,1,1,1,1,0,41,417,458,83,42,1166,125,0,375,0,0
149,0,116551,477811,1274956,0,0,1,1,1,1,0,0,375,500,84,0,1166,207,0,334,0,0
150,0,116551,526624,1308361,0,0,1,1,1,1,0,0,542,375,125,42,1291,207,0,542,0,0
151,0,116551,488487,1162671,0,0,1,1,1,1,0,42,374,458,84,41,1166,167,0,374,0,0
152,0,116551,493211,1140155,0,0,1,1,1,1,0,0,375,458,83,42,1166,208,0,375,0,0
153,0,116551,613169,1203142,0,0,1,1,1,1,0,0,375,583,42,0,1332,332,0,375,0,0
154,0,116551,613589,1143471,0,0,1,1,1,1,0,41,624,416,83,42,1374,168,0,624,0,0
155,0,116551,475486,1139660,0,0,1,1,1,1,0,42,416,458,84,41,1165,124,0,333,0,0
156,0,116551,613764,1208708,0,0,1,1,1,1,0,42,915,541,84,83,2123,458,0,915,0,0
157,0,116551,613046,1244810,0,0,1,1,1,1,0,41,417,499,83,0,1207,167,0,333,0,0
158,0,116551,757380,1269239,0,0,1,1,1,1,0,0,417,583,83,42,1291,166,0,375,0,0
159,0,116551,613701,1282517,0,0,1,1,1,1,0,42,499,541,83,42,1333,126,0,417,0,0
160,0,116551,613793,1141116,0,0,1,1,1,1,0,41,458,458,83,0,1165,125,0,374,0,0
161,0,116551,613645,1273513,0,0,1,1,1,1,0,0,374,416,83,0,1165,292,0,333,0,0
162,0,116551,440739,1245921,0,0,1,1,1,1,0,0,541,458,84,0,1291,208,0,499,0,0
163,0,116551,613792,1141362,0,0,1,1,1,1,0,42,416,375,83,0,1082,166,0,333,0,0
164,0,116551,613877,1246696,0,0,1,1,1,1,0,0,375,499,83,41,1165,167,0,291,0,0
165,0,116551,613399,1153841,0,0,1,1,1,1,0,0,375,416,83,0,1124,250,0,333,0,0
166,0,116551,613692,1295115,0,0,1,1,1,1,0,0,375,416,83,0,1124,250,0,334,0,0
167,0,116551,613871,1165137,0,0,1,1,1,1,0,0,375,458,83,42,1124,166,0,333,0,0
168,0,116551,613743,1200221,0,0,1,1,1,1,0,41,333,374,83,42,1041,168,0,333,0,0
169,0,116551,613829,1189777,0,0,1,1,1,1,0,42,499,458,83,0,1249,167,0,457,0,0
