seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4031,0,117961,699156,1207444,0,0,1,1,0,1,0,42,459,709,0,42,2250,998,0,0,1,459
4032,0,117961,721723,1240751,0,0,1,1,0,1,0,42,583,667,0,0,1583,291,0,0,1,541
4033,0,117961,735650,1144820,0,0,1,1,0,1,0,41,958,750,0,0,2749,1000,0,0,1,958
4034,0,117961,723150,1232223,0,0,1,1,0,1,0,0,1083,625,0,41,2749,1000,0,0,1,1042
4035,0,117961,711464,1177290,0,0,1,1,0,1,0,0,625,708,0,42,1833,458,0,0,1,583
4036,0,117961,615334,1278624,0,0,1,1,0,1,0,42,1000,750,0,0,2750,958,0,0,1,958
4037,0,117961,629046,1263239,0,0,1,1,0,1,0,41,583,750,0,0,1583,209,0,0,1,499
4038,0,117961,437042,1260580,0,0,1,1,0,1,0,0,333,625,0,41,1291,292,0,0,1,292
4039,0,117961,628871,1164683,0,0,1,1,0,1,0,42,375,916,0,42,1625,250,0,0,1,375
4040,0,117961,628718,1294899,0,0,1,1,0,1,0,42,833,875,0,42,2042,250,0,0,1,833
4041,0,117961,622124,1294585,0,0,1,1,0,1,0,42,833,666,0,42,1792,209,0,0,1,833
4042,0,117961,629066,1295073,0,0,1,1,0,1,0,42,750,667,0,0,1750,291,0,0,1,666
4043,0,117961,623322,1181348,0,0,1,1,0,1,0,42,666,667,0,0,2375,1000,0,0,1,625
4044,0,117961,443494,1242860,0,0,1,1,0,1,0,42,1000,875,0,42,2917,958,0,0,1,958
4045,0,117961,623402,1247340,0,0,1,1,0,1,0,42,1958,708,0,42,3000,250,0,0,1,1958
4046,0,117961,573291,1238667,0,0,1,1,0,1,0,42,709,1167,0,0,3041,1123,0,0,1,709
4047,0,117961,424691,1246139,0,0,1,1,0,1,0,42,833,833,0,41,1999,250,0,0,1,791
4048,0,117961,624785,1268625,0,0,1,1,0,1,0,0,875,708,0,42,2000,375,0,0,1,875
4049,0,117961,548449,1088503,0,0,1,1,0,1,0,0,542,917,0,42,2500,999,0,0,1,542
4050,0,117961,568216,1184598,0,0,1,1,0,1,0,42,874,833,0,0,2042,293,0,0,1,833
4051,0,117961,570990,1184178,0,0,1,1,0,1,0,0,1000,1208,0,42,3374,1124,0,0,1,916
4052,0,117961,615229,1158361,0,0,1,1,0,1,0,0,666,1417,0,42,3083,958,0,0,1,625
4053,0,117961,543576,1156347,0,0,1,1,0,1,0,0,958,834,0,0,2208,416,0,0,1,917
4054,0,117961,509548,1249041,0,0,1,1,0,1,0,41,1499,1083,0,42,2958,293,0,0,1,1499
4055,0,117961,617549,1146697,0,0,1,1,0,1,0,0,1000,667,0,0,2707,1040,0,0,1,958
4056,0,117961,523698,1149934,0,0,1,1,0,1,0,0,2375,916,0,0,3666,375,0,0,1,2375
4057,0,117961,571208,1244638,0,0,1,1,0,1,0,0,541,958,0,0,1833,334,0,0,1,459
4058,0,117961,424722,1251040,0,0,1,1,0,1,0,42,43867,1625,0,42,46617,1041,0,0,1,43867
4059,0,117961,606952,1277136,0,0,1,1,0,1,0,42,667,833,0,0,2041,499,0,0,1,625
4060,0,117961,611494,1268332,0,0,1,1,0,1,0,41,666,1167,0,42,2583,667,0,0,1,625
4061,0,117961,622515,1269163,0,0,1,1,0,1,0,0,750,792,0,42,2625,1041,0,0,1,709
4062,0,117961,622439,1166882,0,0,1,1,0,1,0,41,3374,13415,0,84,20080,3166,0,0,1,3291
4063,0,117961,622805,1203801,0,0,1,1,0,1,0,42,708,1291,0,42,3000,917,0,0,1,625
4064,0,117961,623077,1190985,0,0,1,1,0,1,0,42,14123,875,0,42,17331,2249,0,0,1,14123
4065,0,117961,622998,1156492,0,0,1,1,0,1,0,42,500,625,0,42,1750,541,0,0,1,500
4066,0,117961,622954,1188310,0,0,1,1,0,1,0,0,4833,1041,0,42,7124,1208,0,0,1,4791
4067,0,117961,622926,1243487,0,0,1,1,0,1,0,42,1000,750,0,42,2917,1083,0,0,1,1000
4068,0,117961,622917,1151337,0,0,1,1,0,1,0,41,917,541,0,0,2500,1001,0,0,1,833
4069,0,117961,524385,1162734,0,0,1,1,0,1,0,42,1042,833,0,41,2957,999,0,0,1,958
4070,0,117961,614727,1245108,0,0,1,1,0,1,0,0,542,999,0,41,1874,292,0,0,1,542
4071,0,117961,622813,1140153,0,0,1,1,0,1,0,0,500,500,0,42,1334,292,0,0,1,500
4072,0,117961,622887,1278587,0,0,1,1,0,1,0,42,1000,583,0,41,2749,1083,0,0,1,958
4073,0,117961,622878,1241596,0,0,1,1,0,1,0,0,666,625,0,0,2375,1084,0,0,1,624
4074,0,117961,606509,1268356,0,0,1,1,0,1,0,41,708,708,0,42,1791,292,0,0,1,708
4075,0,117961,539721,1293259,0,0,1,1,0,1,0,0,709,875,0,0,1958,374,0,0,1,709
4076,0,117961,611563,1231743,0,0,1,1,0,1,0,0,708,1750,0,0,2792,334,0,0,1,625
4077,0,117961,624436,1200010,0,0,1,1,0,1,0,41,958,916,0,0,2958,1043,0,0,1,958
4078,0,117961,623086,1141477,0,0,1,1,0,1,0,0,708,1042,0,0,2832,1082,0,0,1,708
4079,0,117961,608547,1187153,0,0,1,1,0,1,0,42,833,1125,0,0,2250,250,0,0,1,750
4080,0,117961,423748,1249552,0,0,1,1,0,1,0,42,1000,833,0,0,2958,1083,0,0,1,958
4081,0,117961,593502,1252856,0,0,1,1,0,1,0,42,791,792,0,0,2708,1083,0,0,1,749
4082,0,117961,608038,1144229,0,0,1,1,0,1,0,42,1000,708,0,42,2792,1000,0,0,1,916
4083,0,117961,606911,1164622,0,0,1,1,0,1,0,0,750,666,0,41,2499,1042,0,0,1,708
4084,0,117961,607138,1203985,0,0,1,1,0,1,0,0,959,875,0,42,2958,1082,0,0,1,959
4085,0,117961,607152,1246166,0,0,1,1,0,1,0,0,625,875,0,0,2541,1041,0,0,1,584
4086,0,117961,600113,1197843,0,0,1,1,0,1,0,42,1000,834,0,0,3124,1248,0,0,1,1000
4087,0,117961,545992,1308200,0,0,1,1,0,1,0,0,625,1124,0,0,2833,1084,0,0,1,584
4088,0,117961,530795,1251638,0,0,1,1,0,1,0,42,792,791,0,42,1917,250,0,0,1,792
4089,0,117961,396407,1157252,0,0,1,1,0,1,0,42,1000,708,0,0,2832,1082,0,0,1,917
4090,0,117961,605271,1146811,0,0,1,1,0,1,0,42,833,709,0,0,1917,333,0,0,1,792
4091,0,117961,597779,1266999,0,0,1,1,0,1,0,42,583,1167,0,0,2874,1082,0,0,1,541
4092,0,117961,611521,1162186,0,0,1,1,0,1,0,0,708,583,0,42,2333,1000,0,0,1,708
4093,0,117961,535024,1282378,0,0,1,1,0,1,0,0,667,709,0,0,2457,1081,0,0,1,667
4094,0,117961,778223,1288079,0,0,1,1,0,1,0,42,333,542,0,0,1333,416,0,0,1,291
4095,0,117961,582575,1151485,0,0,1,1,0,1,0,42,958,833,0,41,2916,1042,0,0,1,958
4096,0,117961,616324,1207054,0,0,1,1,0,1,0,0,1041,708,0,42,2791,1000,0,0,1,1000
4097,0,117961,612408,1170931,0,0,1,1,0,1,0,0,583,708,0,0,2375,1084,0,0,1,541
4098,0,117961,612377,1296888,0,0,1,1,0,1,0,42,917,625,0,41,2624,999,0,0,1,875
4099,0,117961,589439,1202045,0,0,1,1,0,1,0,42,584,625,0,42,2375,1082,0,0,1,584
4100,0,117961,611072,1247781,0,0,1,1,0,1,0,42,791,667,0,42,1833,291,0,0,1,791
4101,0,117961,615290,1237605,0,0,1,1,0,1,0,42,833,625,0,0,1791,291,0,0,1,791
4102,0,117961,616749,1209268,0,0,1,1,0,1,0,0,584,666,0,42,1583,291,0,0,1,542
4103,0,117961,493390,1239494,0,0,1,1,0,1,0,0,875,708,0,0,2666,1083,0,0,1,833
4104,0,117961,630762,1225160,0,0,1,1,0,1,0,0,916,750,0,41,2791,1084,0,0,1,875
4105,0,117961,629603,1188186,0,0,1,1,0,1,0,42,458,625,0,42,1417,250,0,0,1,416
4106,0,117961,622599,1268413,0,0,1,1,0,1,0,42,500,916,0,42,1750,250,0,0,1,458
4107,0,117961,619843,1261617,0,0,1,1,0,1,0,42,833,667,0,41,1791,208,0,0,1,792
4108,0,117961,416614,1204605,0,0,1,1,0,1,0,0,916,625,0,42,2541,958,0,0,1,916
4109,0,117961,617426,1258178,0,0,1,1,0,1,0,0,875,625,0,0,2624,1124,0,0,1,875
4110,0,117961,539698,1152228,0,0,1,1,0,1,0,42,4541,833,0,0,6499,1083,0,0,1,4541
4111,0,117961,424866,1202893,0,0,1,1,0,1,0,42,541,667,0,42,1583,291,0,0,1,541
4112,0,117961,608157,1287579,0,0,1,1,0,1,0,42,667,792,0,42,2541,998,0,0,1,625
4113,0,117961,573403,1291548,0,0,1,1,0,1,0,42,958,625,0,42,2666,999,0,0,1,958
4114,0,117961,571754,1258339,0,0,1,1,0,1,0,42,458,1125,0,42,2666,999,0,0,1,458
4115,0,117961,591659,1188921,0,0,1,1,0,1,0,42,917,708,0,0,2791,1124,0,0,1,917
4116,0,117961,607518,1297094,0,0,1,1,0,1,0,42,417,667,0,42,2167,999,0,0,1,417
4117,0,117961,579859,1212089,0,0,1,1,0,1,0,42,958,792,0,42,2833,999,0,0,1,875
4118,0,117961,417012,1215518,0,0,1,1,0,1,0,0,333,709,0,0,1375,333,0,0,1,250
4119,0,117961,611577,1297246,0,0,1,1,0,1,0,42,292,625,0,42,1250,249,0,0,1,292
4120,0,117961,623396,1244491,0,0,1,1,0,1,0,0,959,500,0,42,2625,1124,0,0,1,959
4121,0,117961,625065,1181259,0,0,1,1,0,1,0,41,500,791,0,0,2500,1168,0,0,1,500
4122,0,117961,625024,1252449,0,0,1,1,0,1,0,42,458,708,0,42,2250,1000,0,0,1,417
4123,0,117961,614312,1296345,0,0,1,1,0,1,0,42,333,667,0,0,1292,250,0,0,1,250
4124,0,117961,608467,1270860,0,0,1,1,0,1,0,0,334,1000,0,42,1708,332,0,0,1,334
4125,0,117961,607365,1244581,0,0,1,1,0,1,0,42,791,917,0,0,2833,1083,0,0,1,750
4126,0,117961,591235,1289944,0,0,1,1,0,1,0,0,666,708,0,0,2499,1125,0,0,1,625
4127,0,117961,607979,1265361,0,0,1,1,0,1,0,0,500,666,0,42,1500,292,0,0,1,458
4128,0,117961,575430,1273191,0,0,1,1,0,1,0,42,416,625,0,41,2207,1083,0,0,1,416
4129,0,117961,574113,1289229,0,0,1,1,0,1,0,0,541,750,0,42,2375,1042,0,0,1,541
4130,0,117961,435791,1296725,0,0,1,1,0,1,0,42,541,666,0,41,2249,959,0,0,1,500
4131,0,117961,631494,1298383,0,0,1,1,0,1,0,0,500,666,0,0,2291,1125,0,0,1,500
4132,0,117961,569742,1257567,0,0,1,1,0,1,0,42,500,667,0,41,2249,999,0,0,1,416
4133,0,117961,595053,1297753,0,0,1,1,0,1,0,42,542,749,0,42,2333,958,0,0,1,458
4134,0,117961,621734,1244264,0,0,1,1,0,1,0,42,459,667,0,84,2291,1039,0,0,1,417
4135,0,117961,631581,1256014,0,0,1,1,0,1,0,41,749,667,0,42,1708,209,0,0,1,667
