seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
6372,0,117355,547634,1282617,0,0,1,1,0,1,0,42,1124,791,83,0,2291,251,0,1124,0,0
6373,0,117355,530942,1298862,0,0,1,1,0,1,0,0,8206,958,84,42,9497,207,0,8122,0,0
6374,0,117355,533467,1188831,0,0,1,1,0,1,0,42,1500,1458,458,0,3915,457,0,1500,0,0
6375,0,117355,425608,1224383,0,0,1,1,0,1,0,0,9372,750,83,42,10539,292,0,9289,0,0
6376,0,117355,534955,1227254,0,0,1,1,0,1,0,41,7456,708,125,42,8539,167,0,7456,0,0
6377,0,117355,530795,1245687,0,0,1,1,0,1,0,42,4457,750,83,42,5582,208,0,4457,0,0
6378,0,117355,522404,1216886,0,0,1,1,0,1,0,41,4041,666,125,42,5040,125,0,3957,0,0
6379,0,117355,436449,1184060,0,0,1,1,0,1,0,0,4873,834,125,41,6039,166,0,4790,0,0
6380,0,117355,436122,1245869,0,0,1,1,0,1,0,0,3999,750,83,42,5124,250,0,3958,0,0
6381,0,117355,620187,1242130,0,0,1,1,0,1,0,42,7539,916,84,0,8831,250,0,7456,0,0
6382,0,117355,621121,1206059,0,0,1,1,0,1,0,0,4082,709,83,0,5165,291,0,4041,0,0
6383,0,117355,443494,1284260,0,0,1,1,0,1,0,41,4332,791,125,41,5456,126,0,4290,0,0
6384,0,117355,581234,1289289,0,0,1,1,0,1,0,42,4873,833,84,0,6081,249,0,4790,0,0
6385,0,117355,591334,1229581,0,0,1,1,0,1,0,0,7539,875,83,42,8789,250,0,7497,0,0
6386,0,117355,545420,1249656,0,0,1,1,0,1,0,0,4124,749,83,42,5248,250,0,4082,0,0
6387,0,117355,608800,1259447,0,0,1,1,0,1,0,41,2208,708,83,0,3249,209,0,2166,0,0
6388,0,117355,605916,1156209,0,0,1,1,0,1,0,42,458,791,83,41,1583,168,0,416,0,0
6389,0,117355,621734,1210229,0,0,1,1,0,1,0,0,542,833,83,0,1750,292,0,542,0,0
6390,0,117355,631494,1222910,0,0,1,1,0,1,0,41,583,750,125,42,1666,125,0,542,0,0
6391,0,117355,607627,1202222,0,0,1,1,0,1,0,42,1166,1208,291,42,3040,291,0,1124,0,0
6392,0,117355,593557,1224499,0,0,1,1,0,1,0,42,417,833,125,42,1625,166,0,375,0,0
6393,0,117355,606437,1257853,0,0,1,1,0,1,0,0,1417,1041,83,41,2916,334,0,1375,0,0
6394,0,117355,616622,1261317,0,0,1,1,0,1,0,41,584,833,83,0,1791,250,0,542,0,0
6395,0,117355,614651,1137558,0,0,1,1,0,1,0,42,1208,1167,124,42,2874,291,0,1208,0,0
6396,0,117355,605406,1231942,0,0,1,1,0,1,0,42,1249,1041,83,42,2749,292,0,1207,0,0
6397,0,117355,606158,1273680,0,0,1,1,0,1,0,41,29241,749,83,0,30365,251,0,29241,0,0
6398,0,117355,594771,1198955,0,0,1,1,0,1,0,0,1042,708,125,41,2124,208,0,1000,0,0
6399,0,117355,613418,1229798,0,0,1,1,0,1,0,42,583,917,125,42,1833,124,0,500,0,0
6400,0,117355,531587,1163122,0,0,1,1,0,1,0,42,500,917,125,0,1833,249,0,459,0,0
6401,0,117355,612165,1298998,0,0,1,1,0,1,0,0,500,833,125,42,1708,208,0,458,0,0
6402,0,117355,602214,1284679,0,0,1,1,0,1,0,41,584,833,83,0,1750,209,0,500,0,0
6403,0,117355,540779,1237894,0,0,1,1,0,1,0,0,583,750,84,0,1708,291,0,541,0,0
6404,0,117355,615905,1214612,0,0,1,1,0,1,0,41,1000,708,83,0,2083,251,0,916,0,0
6405,0,117355,621026,1296196,0,0,1,1,0,1,0,42,583,625,125,42,1542,125,0,500,0,0
6406,0,117355,542429,1169845,0,0,1,1,0,1,0,0,542,750,83,0,1625,250,0,500,0,0
6407,0,117355,598184,1243996,0,0,1,1,0,1,0,0,1125,1167,83,42,2791,374,0,1083,0,0
